sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-8920,23109910513;-8968,8781762147;-8998,14854225969;-8489,59669976606;3944;0;-4384;1345;-15983;94;271;-47;1827750;500;17:31:19.021216
-9128,35593042801;-9227,46900352636;-9200,85056758824;-8718,11294452377;3944;0;-4377;1351;-15961;71;285;-60;1827751;500;17:31:19.021224
-9053,71447943889;-9058,19894830037;-9051,07316267867;-8629,12193939133;3944;0;-4377;1351;-15961;71;285;-60;1827752;500;17:31:19.021233
-8526,83672200688;-8457,2591837466;-8500,94375561925;-8082,46906268901;3944;0;-4377;1351;-15961;71;285;-60;1827753;500;17:31:19.021241
-8173,24271168674;-8038,13110243519;-8150,28490637538;-7709,0240723161;3944;0;-4377;1351;-15961;71;285;-60;1827754;500;17:31:19.021249
-7946,82995328234;-7812,79436456984;-7954,05156586062;-7446,55584588319;3944;0;-4377;1351;-15961;71;285;-60;1827755;500;17:31:19.021258
-7665,93687517573;-7453,05617854258;-7611,37999193292;-7098,22334435913;3944;0;-4377;1351;-15961;71;285;-60;1827756;500;17:31:19.021268
-7256,40679352613;-7072,07837798686;-7233,05281485294;-6642,79312102461;3944;0;-4377;1351;-15961;71;285;-60;1827757;500;17:31:19.021278
-7718,28169754465;-7618,68048012601;-7731,50894193143;-7077,96573111741;3944;0;-4377;1351;-15961;71;285;-60;1827758;500;17:31:19.021288
-7655,55783304223;-7565,91509592033;-7719,95887415351;-7126,63474931029;3944;0;-4377;1351;-15961;71;285;-60;1827759;500;17:31:19.058606
-8143,64029283135;-8129,09122870415;-8200,19590975118;-7566,28105297622;3944;0;-4377;1351;-15961;71;285;-60;1827760;500;17:31:19.058620
-7633,98209732849;-7519,06588693415;-7661,41746324187;-7152,31649681817;3944;0;-4304;1347;-15958;45;171;-58;1827761;500;17:31:19.058627
-7122,90214110336;-6978,88639761604;-7144,42010021231;-6674,28373111124;3944;0;-4304;1347;-15958;45;171;-58;1827762;500;17:31:19.058634
-7104,85875428992;-7060,53404769909;-7189,52358324594;-6663,78366653962;3944;0;-4304;1347;-15958;45;171;-58;1827763;500;17:31:19.058641
-6977,06741743772;-6878,58493474437;-7044,37574809387;-6524,99489456301;3944;0;-4304;1347;-15958;45;171;-58;1827764;500;17:31:19.058648
-7221,30845099175;-7196,74309081261;-7310,88054813246;-6765,98370990152;3944;0;-4304;1347;-15958;45;171;-58;1827765;500;17:31:19.058657
-6964,88610073225;-6779,55804227482;-6909,14568306574;-6506,15021585255;3944;0;-4304;1347;-15958;45;171;-58;1827766;500;17:31:19.058665
-6746,73683027984;-6602,52352814501;-6721,78709353615;-6342,90512021477;3944;0;-4304;1347;-15958;45;171;-58;1827767;500;17:31:19.058673
-5721,92251348773;-5425,53279717478;-5714,74749443497;-5369,38931977036;3944;0;-4304;1347;-15958;45;171;-58;1827768;500;17:31:19.058682
-5526,295927164;-5321,67062553874;-5517,24869084684;-4991,77900854072;3944;0;-4304;1347;-15958;45;171;-58;1827769;500;17:31:19.058691
-6142,76286779279;-6022,16111607945;-6139,10620187098;-5596,50490768202;3944;0;-4304;1347;-15958;45;171;-58;1827770;500;17:31:19.058702
-6069,63635559995;-5934,22589863989;-6081,17719163176;-5584,75092385297;3944;0;-4211;1369;-15955;21;63;-38;1827771;500;17:31:19.058711
-5767,33080494602;-5505,4212538498;-5732,39092462741;-5289,25341004288;3944;0;-4211;1369;-15955;21;63;-38;1827772;500;17:31:19.058737
-5618,06738372962;-5388,93835815792;-5582,97882474815;-5174,18269862862;3944;0;-4211;1369;-15955;21;63;-38;1827773;500;17:31:19.058747
-5880,07603420916;-5637,09320619519;-5741,46017073013;-5428,25634561733;3944;0;-4211;1369;-15955;21;63;-38;1827774;500;17:31:19.058759
-5981,49524893958;-5786,22629168676;-5869,81897813489;-5650,05841133768;3944;0;-4211;1369;-15955;21;63;-38;1827775;500;17:31:19.058770
-5851,98884868672;-5650,04023470584;-5776,40514532876;-5564,49733644576;3944;0;-4211;1369;-15955;21;63;-38;1827776;500;17:31:19.058782
