sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-644,309928784163;-89,8497347368139;-117,152021222198;-899,400969459159;3924;0;-5010;972;-15809;58;269;463;1900120;500;17:33:44.072007
-265,758184428922;351,466835431058;233,343686589195;-505,230823870672;3924;0;-5023;982;-15808;90;293;355;1900121;500;17:33:44.072014
-71,9485722745763;462,951820221789;401,973451328518;-242,953109721162;3924;0;-5023;982;-15808;90;293;355;1900122;500;17:33:44.072020
-22,1995260202543;463,896509426549;438,153255713417;-187,417853198217;3924;0;-5023;982;-15808;90;293;355;1900123;500;17:33:44.072026
-120,640020714521;313,392140524209;322,87189270364;-259,004889911121;3924;0;-5023;982;-15808;90;293;355;1900124;500;17:33:44.072033
79,1521506176213;596,325177844471;570,670124910761;-59,3150242786569;3924;0;-5023;982;-15808;90;293;355;1900125;500;17:33:44.072040
-438,001748873085;-65,0156537741169;-56,2673137103879;-595,872646918498;3924;0;-5023;982;-15808;90;293;355;1900126;500;17:33:44.072047
-1070,06056252682;-770,977209026776;-725,333061589382;-1255,77544392766;3924;0;-5023;982;-15808;90;293;355;1900127;500;17:33:44.072054
-1433,9063841496;-1185,14359139847;-1090,30714618355;-1680,46800271919;3924;0;-5023;982;-15808;90;293;355;1900128;500;17:33:44.072062
-1140,46535844802;-1079,41853858373;-992,805319301474;-1433,88578178906;3924;0;-5023;982;-15808;90;293;355;1900129;500;17:33:44.072070
-1308,46122331536;-1690,34403944861;-1436,66987180909;-1619,41918669917;3924;0;-5023;982;-15808;90;293;355;1900130;500;17:33:44.072078
-1571,9237591547;-2513,97523859955;-1998,38208978975;-1940,46048123054;3924;0;-5023;982;-15808;90;293;355;1900131;500;17:33:44.072086
-2485,41545646568;-3805,7656888383;-2985,29301114518;-2821,79263529535;3924;0;-5023;982;-15808;90;293;355;1900132;500;17:33:44.072095
-3260,89933697158;-4667,4675346087;-3678,34798558029;-3585,50830819913;3924;0;-5023;982;-15808;90;293;355;1900133;500;17:33:44.072104
-3474,66823738032;-4709,89421635533;-3703,17205962572;-3789,86571786345;3924;0;-5023;982;-15808;90;293;355;1900134;500;17:33:44.072113
-3806,20891627197;-4752,62844861611;-3800,395394575;-4036,67601140358;3924;0;-5023;982;-15808;90;293;355;1900137;500;17:33:44.072123
-3420,79457446743;-3853,42283267717;-3133,90961827677;-3670,54549125436;3924;0;-5023;982;-15808;90;293;355;1900138;500;17:33:44.072133
-2598,0281021472;-2726,58568814367;-2262,90228418966;-2853,80585480773;3924;0;-5023;982;-15808;90;293;355;1900139;500;17:33:44.072144
-2063,99497822648;-2217,39040176955;-1885,77621969875;-2317,00392915084;3924;0;-5023;982;-15808;90;293;355;1900140;500;17:33:44.072155
-1807,38472368497;-2036,25758932743;-1732,32435216242;-2087,00500683113;3924;0;-5023;982;-15808;90;293;355;1900141;500;17:33:44.072166
-1864,67015771019;-2322,82300642964;-1944,23057403157;-2147,42824023668;3924;0;-5023;982;-15808;90;293;355;1900142;500;17:33:44.072177
-2007,31847721946;-2723,68169706746;-2223,51192294974;-2317,2337974977;3924;0;-5023;982;-15808;90;293;355;1900143;500;17:33:44.072494
-2423,81343635422;-3321,8758962954;-2679,11426461436;-2719,55151502507;3924;0;-5023;982;-15808;90;293;355;1900144;500;17:33:44.072509
-2803,4552748485;-3755,3207824314;-3026,52456910694;-3090,76732807436;3924;0;-5023;982;-15808;90;293;355;1900147;500;17:33:44.072530
-2929,69680282884;-3791,74154155818;-3053,53762847507;-3211,62670719122;3924;0;-5023;982;-15808;90;293;355;1900148;500;17:33:44.072544
-3058,84875461566;-3776,83781303629;-3072,32053353115;-3303,40163941537;3924;0;-5023;982;-15808;90;293;355;1900149;500;17:33:44.072572
-2863,43927544236;-3347,65157174531;-2754,58042725094;-3114,56055975497;3924;0;-5023;982;-15808;90;293;355;1900150;500;17:33:44.072587
-2510,76696523592;-2845,71284720413;-2371,36970191062;-2759,63465209321;3924;0;-5023;982;-15808;90;293;355;1900151;500;17:33:44.072601
-2252,16136775277;-2575,02515054612;-2171,41468293334;-2500,90465342793;3924;0;-5023;982;-15808;90;293;355;1900152;500;17:33:44.072616
-2088,5507158439;-2439,16728352745;-2059,13681777368;-2350,51259527055;3924;0;-5023;982;-15808;90;293;355;1900153;500;17:33:44.072639
-2102,52863619881;-2564,70573181244;-2153,67423852688;-2363,91631837821;3924;0;-5023;982;-15808;90;293;355;1900154;500;17:33:44.072654
-2168,78032287838;-2749,141664967;-2283,82768022617;-2442,68343922768;3924;0;-5023;982;-15808;90;293;355;1900155;500;17:33:44.072668
-2357,57810124637;-3024,32377865703;-2493,64679057955;-2624,48613452455;3924;0;-5023;982;-15808;90;293;355;1900156;500;17:33:44.072691
-2538,98600893456;-3234,48275109483;-2662,44484428542;-2800,63201665718;3924;0;-5023;982;-15808;90;293;355;1900157;500;17:33:44.072713
